date,region,blood_group,demand_units,supply_units,shortage_risk
2024-07-01,West,B+,18,37,Low
2024-07-01,West,B-,6,13,Low
2024-07-01,West,AB+,10,39,Low
2024-07-01,West,AB-,22,34,Low
2024-07-01,West,O+,12,9,Medium
2024-07-01,West,O-,20,29,Low
2024-07-01,Central,A+,19,18,Medium
2024-07-01,Central,A-,34,42,Low
2024-07-01,Central,B+,15,14,Medium
2024-07-01,Central,B-,19,20,Low
2024-07-01,Central,AB+,11,3,High
2024-07-01,Central,AB-,20,45,Low
2024-07-01,Central,O+,24,30,Low
2024-07-01,Central,O-,29,31,Low
2024-07-02,North,A+,18,17,Medium
2024-07-02,North,A-,11,8,Medium
2024-07-02,North,B+,31,31,Low
2024-07-02,North,B-,33,12,High
2024-07-02,North,AB+,29,42,Low
2024-07-02,North,AB-,29,4,High
2024-07-02,North,O+,39,20,High
2024-07-02,North,O-,18,34,Low
2024-07-02,South,A+,32,36,Low
2024-07-02,South,A-,26,23,Medium
2024-07-02,South,B+,6,34,Low
2024-07-02,South,B-,37,42,Low
2024-07-02,South,AB+,29,31,Low
2024-07-02,South,AB-,18,26,Low
2024-07-02,South,O+,14,7,High
2024-07-02,South,O-,29,13,High
2024-07-02,East,A+,30,16,High
2024-07-02,East,A-,18,23,Low
2024-07-02,East,B+,27,28,Low
2024-07-02,East,B-,22,18,Medium
2024-07-02,East,AB+,23,17,Medium
2024-07-02,East,AB-,29,41,Low
2024-07-02,East,O+,35,4,High
2024-07-02,East,O-,20,44,Low
2024-07-02,West,A+,9,31,Low
2024-07-02,West,A-,6,27,Low
2024-07-02,West,B+,27,26,Medium
2024-07-02,West,B-,29,4,High
2024-07-02,West,AB+,36,30,Medium
2024-07-02,West,AB-,33,30,Medium
2024-07-02,West,O+,10,30,Low
2024-07-02,West,O-,21,25,Low
2024-07-02,Central,A+,19,20,Low
2024-07-02,Central,A-,28,19,High
2024-07-02,Central,B+,35,13,High
2024-07-02,Central,B-,15,17,Low
2024-07-02,Central,AB+,38,41,Low
2024-07-02,Central,AB-,38,15,High
2024-07-02,Central,O+,7,27,Low
2024-07-02,Central,O-,28,6,High
2024-07-03,North,A+,19,8,High
2024-07-03,North,A-,15,8,High
2024-07-03,North,B+,40,6,High
2024-07-03,North,B-,21,8,High
2024-07-03,North,AB+,38,19,High
2024-07-03,North,AB-,33,12,High
2024-07-03,North,O+,23,12,High
2024-07-03,North,O-,32,20,High
2024-07-03,South,A+,16,17,Low
2024-07-03,South,A-,31,22,Medium
2024-07-03,South,B+,15,36,Low
2024-07-03,South,B-,9,17,Low
2024-07-03,South,AB+,10,42,Low
2024-07-03,South,AB-,8,39,Low
2024-07-03,South,O+,16,21,Low
2024-07-03,South,O-,40,33,Medium
2024-07-03,East,A+,32,13,High
2024-07-03,East,A-,20,4,High
2024-07-03,East,B+,17,41,Low
2024-07-03,East,B-,9,7,Medium
2024-07-03,East,AB+,11,20,Low
2024-07-03,East,AB-,16,37,Low
2024-07-03,East,O+,12,32,Low
2024-07-03,East,O-,40,26,High
2024-07-03,West,A+,16,12,Medium
2024-07-03,West,A-,39,14,High
2024-07-03,West,B+,20,3,High
2024-07-03,West,B-,25,13,High
2024-07-03,West,AB+,22,35,Low
2024-07-03,West,AB-,6,35,Low
2024-07-03,West,O+,37,6,High
2024-07-03,West,O-,30,11,High
2024-07-03,Central,A+,15,6,High
2024-07-03,Central,A-,35,12,High
2024-07-03,Central,B+,13,18,Low
2024-07-03,Central,B-,28,39,Low
2024-07-03,Central,AB+,22,32,Low
2024-07-03,Central,AB-,20,32,Low
2024-07-03,Central,O+,16,10,High
2024-07-03,Central,O-,20,13,High
2024-07-04,North,A+,7,7,Low
2024-07-04,North,A-,29,11,High
2024-07-04,North,B+,5,21,Low
2024-07-04,North,B-,34,36,Low
2024-07-04,North,AB+,36,28,Medium
2024-07-04,North,AB-,40,37,Medium
2024-07-04,North,O+,30,36,Low
2024-07-04,North,O-,34,44,Low
2024-07-04,South,A+,38,25,High
2024-07-04,South,A-,30,19,High
2024-07-04,South,B+,38,29,Medium
2024-07-04,South,B-,15,35,Low
2024-07-04,South,AB+,36,11,High
2024-07-04,South,AB-,7,16,Low
2024-07-04,South,O+,9,41,Low
2024-07-04,South,O-,28,22,Medium
2024-07-04,East,A+,12,41,Low
2024-07-04,East,A-,31,27,Medium
2024-07-04,East,B+,29,22,Medium
2024-07-04,East,B-,28,4,High
2024-07-04,East,AB+,25,34,Low
2024-07-04,East,AB-,17,4,High
2024-07-04,East,O+,18,30,Low
2024-07-04,East,O-,14,31,Low
2024-07-04,West,A+,13,44,Low
2024-07-04,West,A-,24,28,Low
2024-07-04,West,B+,20,12,High
2024-07-04,West,B-,6,17,Low
2024-07-04,West,AB+,33,19,High
2024-07-04,West,AB-,36,28,Medium
2024-07-04,West,O+,34,32,Medium
2024-07-04,West,O-,28,16,High
2024-07-04,Central,A+,34,11,High
2024-07-04,Central,A-,31,6,High
2024-07-04,Central,B+,20,12,High
2024-07-04,Central,B-,11,21,Low
2024-07-04,Central,AB+,28,6,High
2024-07-04,Central,AB-,27,32,Low
2024-07-04,Central,O+,29,44,Low
2024-07-04,Central,O-,32,7,High
2024-07-05,North,A+,23,25,Low
2024-07-05,North,A-,37,38,Low
2024-07-05,North,B+,35,5,High
2024-07-05,North,B-,35,7,High
2024-07-05,North,AB+,27,24,Medium
2024-07-05,North,AB-,17,22,Low
2024-07-05,North,O+,37,13,High
2024-07-05,North,O-,5,9,Low
2024-07-05,South,A+,14,38,Low
2024-07-05,South,A-,22,6,High
2024-07-05,South,B+,6,35,Low
2024-07-05,South,B-,18,43,Low
2024-07-05,South,AB+,38,26,High
2024-07-05,South,AB-,6,31,Low
2024-07-05,South,O+,30,24,Medium
2024-07-05,South,O-,34,25,Medium
2024-07-05,East,A+,25,21,Medium
2024-07-05,East,A-,28,6,High
2024-07-05,East,B+,38,40,Low
2024-07-05,East,B-,12,31,Low
2024-07-05,East,AB+,36,30,Medium
2024-07-05,East,AB-,37,5,High
2024-07-05,East,O+,40,39,Medium
2024-07-05,East,O-,37,7,High
2024-07-05,West,A+,14,27,Low
2024-07-05,West,A-,26,45,Low
2024-07-05,West,B+,33,43,Low
2024-07-05,West,B-,22,12,High
2024-07-05,West,AB+,14,15,Low
2024-07-05,West,AB-,10,42,Low
2024-07-05,West,O+,29,20,High
2024-07-05,West,O-,30,17,High
2024-07-05,Central,A+,7,5,Medium
2024-07-05,Central,A-,24,3,High
2024-07-05,Central,B+,13,15,Low
2024-07-05,Central,B-,31,39,Low
2024-07-05,Central,AB+,17,29,Low
2024-07-05,Central,AB-,14,30,Low
2024-07-05,Central,O+,40,39,Medium
2024-07-05,Central,O-,21,16,Medium
2024-07-06,North,A+,5,7,Low
2024-07-06,North,A-,15,5,High
2024-07-06,North,B+,21,33,Low
2024-07-06,North,B-,9,17,Low
2024-07-06,North,AB+,34,13,High
2024-07-06,North,AB-,36,10,High
2024-07-06,North,O+,10,45,Low
2024-07-06,North,O-,34,24,Medium
2024-07-06,South,A+,28,33,Low
2024-07-06,South,A-,21,39,Low
2024-07-06,South,B+,40,38,Medium
2024-07-06,South,B-,26,43,Low
2024-07-06,South,AB+,25,36,Low
2024-07-06,South,AB-,14,45,Low
2024-07-06,South,O+,38,20,High
2024-07-06,South,O-,20,17,Medium
2024-07-06,East,A+,6,30,Low
2024-07-06,East,A-,35,20,High
2024-07-06,East,B+,26,35,Low
2024-07-06,East,B-,24,34,Low
2024-07-06,East,AB+,30,6,High
2024-07-06,East,AB-,24,19,Medium
2024-07-06,East,O+,11,12,Low
2024-07-06,East,O-,40,17,High
2024-07-06,West,A+,19,18,Medium
2024-07-06,West,A-,34,12,High
2024-07-06,West,B+,11,37,Low
2024-07-06,West,B-,37,26,Medium
2024-07-06,West,AB+,31,28,Medium
2024-07-06,West,AB-,31,39,Low
2024-07-06,West,O+,26,22,Medium
2024-07-06,West,O-,10,18,Low
2024-07-06,Central,A+,15,42,Low
2024-07-06,Central,A-,35,45,Low
2024-07-06,Central,B+,9,23,Low
2024-07-06,Central,B-,8,30,Low
2024-07-06,Central,AB+,30,30,Low
2024-07-06,Central,AB-,14,29,Low
2024-07-06,Central,O+,35,4,High
2024-07-06,Central,O-,26,26,Low
2024-07-07,North,A+,12,22,Low
2024-07-07,North,A-,20,34,Low
2024-07-07,North,B+,36,28,Medium
2024-07-07,North,B-,18,28,Low
2024-07-07,North,AB+,32,18,High
2024-07-07,North,AB-,23,18,Medium
2024-07-07,North,O+,15,24,Low
2024-07-07,North,O-,15,41,Low
2024-07-07,South,A+,25,40,Low
2024-07-07,South,A-,29,8,High
2024-07-07,South,B+,11,8,Medium
2024-07-07,South,B-,10,3,High
2024-07-07,South,AB+,14,37,Low
2024-07-07,South,AB-,32,34,Low
2024-07-07,South,O+,10,44,Low
2024-07-07,South,O-,14,6,High
2024-07-07,East,A+,5,33,Low
2024-07-07,East,A-,16,5,High
2024-07-07,East,B+,13,21,Low
2024-07-07,East,B-,28,25,Medium
2024-07-07,East,AB+,10,5,High
2024-07-07,East,AB-,15,22,Low
2024-07-07,East,O+,26,9,High
2024-07-07,East,O-,7,40,Low
2024-07-07,West,A+,10,5,High
2024-07-07,West,A-,5,15,Low
2024-07-07,West,B+,15,28,Low
2024-07-07,West,B-,36,9,High
2024-07-07,West,AB+,22,40,Low
2024-07-07,West,AB-,23,42,Low
2024-07-07,West,O+,38,7,High
2024-07-07,West,O-,23,11,High
2024-07-07,Central,A+,9,32,Low
2024-07-07,Central,A-,21,13,High
2024-07-07,Central,B+,37,9,High
2024-07-07,Central,B-,36,41,Low
2024-07-07,Central,AB+,19,21,Low
2024-07-07,Central,AB-,7,28,Low
2024-07-07,Central,O+,26,45,Low
2024-07-07,Central,O-,15,33,Low
2024-07-08,North,A+,33,25,Medium
2024-07-08,North,A-,37,22,High
2024-07-08,North,B+,23,44,Low
2024-07-08,North,B-,30,29,Medium
2024-07-08,North,AB+,20,22,Low
2024-07-08,North,AB-,25,16,High
2024-07-08,North,O+,20,32,Low
2024-07-08,North,O-,14,12,Medium
2024-07-08,South,A+,7,8,Low
2024-07-08,South,A-,8,40,Low
2024-07-08,South,B+,12,12,Low
2024-07-08,South,B-,11,31,Low
2024-07-08,South,AB+,13,12,Medium
2024-07-08,South,AB-,9,21,Low
2024-07-08,South,O+,26,23,Medium
2024-07-08,South,O-,20,33,Low
2024-07-08,East,A+,32,29,Medium
2024-07-08,East,A-,12,44,Low
2024-07-08,East,B+,40,40,Low
2024-07-08,East,B-,24,16,High
2024-07-08,East,AB+,35,44,Low
2024-07-08,East,AB-,7,26,Low
2024-07-08,East,O+,15,28,Low
2024-07-08,East,O-,17,25,Low
2024-07-08,West,A+,9,6,High
2024-07-08,West,A-,7,19,Low
2024-07-08,West,B+,29,14,High
2024-07-08,West,B-,36,32,Medium
2024-07-08,West,AB+,30,23,Medium
2024-07-08,West,AB-,33,11,High
2024-07-08,West,O+,25,30,Low
2024-07-08,West,O-,25,39,Low
2024-07-08,Central,A+,16,3,High
2024-07-08,Central,A-,15,19,Low
2024-07-08,Central,B+,31,8,High
2024-07-08,Central,B-,36,24,High
2024-07-08,Central,AB+,14,5,High
2024-07-08,Central,AB-,13,18,Low
2024-07-08,Central,O+,37,41,Low
2024-07-08,Central,O-,36,20,High
2024-07-09,North,A+,17,14,Medium
2024-07-09,North,A-,31,5,High
2024-07-09,North,B+,5,43,Low
2024-07-09,North,B-,28,24,Medium
2024-07-09,North,AB+,28,24,Medium
2024-07-09,North,AB-,5,9,Low
2024-07-09,North,O+,35,35,Low
2024-07-09,North,O-,17,16,Medium
2024-07-09,South,A+,14,24,Low
2024-07-09,South,A-,37,20,High
2024-07-09,South,B+,38,28,Medium
2024-07-09,South,B-,38,40,Low
2024-07-09,South,AB+,17,30,Low
2024-07-09,South,AB-,7,32,Low
2024-07-09,South,O+,40,21,High
2024-07-09,South,O-,39,32,Medium
2024-07-09,East,A+,7,21,Low
2024-07-09,East,A-,26,4,High
2024-07-09,East,B+,31,40,Low
2024-07-09,East,B-,9,33,Low
2024-07-09,East,AB+,31,32,Low
2024-07-09,East,AB-,19,23,Low
2024-07-09,East,O+,19,31,Low
2024-07-09,East,O-,21,22,Low
2024-07-09,West,A+,7,17,Low
2024-07-09,West,A-,21,28,Low
2024-07-09,West,B+,21,3,High
2024-07-09,West,B-,38,17,High
2024-07-09,West,AB+,7,17,Low
2024-07-09,West,AB-,33,18,High
2024-07-09,West,O+,30,3,High
2024-07-09,West,O-,32,6,High
2024-07-09,Central,A+,9,20,Low
2024-07-09,Central,A-,39,37,Medium
2024-07-09,Central,B+,31,4,High
2024-07-09,Central,B-,37,43,Low
2024-07-09,Central,AB+,24,41,Low
2024-07-09,Central,AB-,8,34,Low
2024-07-09,Central,O+,18,37,Low
2024-07-09,Central,O-,40,21,High
2024-07-10,North,A+,12,18,Low
2024-07-10,North,A-,29,38,Low
2024-07-10,North,B+,26,14,High
2024-07-10,North,B-,39,44,Low
2024-07-10,North,AB+,17,3,High
2024-07-10,North,AB-,32,8,High
2024-07-10,North,O+,26,44,Low
2024-07-10,North,O-,20,33,Low
2024-07-10,South,A+,6,9,Low
2024-07-10,South,A-,13,19,Low
2024-07-10,South,B+,15,45,Low
2024-07-10,South,B-,23,45,Low
2024-07-10,South,AB+,21,29,Low
2024-07-10,South,AB-,15,30,Low
2024-07-10,South,O+,18,13,Medium
2024-07-10,South,O-,28,9,High
2024-07-10,East,A+,23,22,Medium
2024-07-10,East,A-,39,38,Medium
2024-07-10,East,B+,9,7,Medium
2024-07-10,East,B-,14,10,Medium
2024-07-10,East,AB+,5,18,Low
2024-07-10,East,AB-,9,20,Low
2024-07-10,East,O+,16,10,High
2024-07-10,East,O-,33,24,Medium
2024-07-10,West,A+,12,35,Low
2024-07-10,West,A-,39,32,Medium
2024-07-10,West,B+,37,10,High
2024-07-10,West,B-,35,45,Low
2024-07-10,West,AB+,22,8,High
2024-07-10,West,AB-,27,8,High
2024-07-10,West,O+,27,14,High
2024-07-10,West,O-,29,15,High
2024-07-10,Central,A+,39,19,High
2024-07-10,Central,A-,6,42,Low
2024-07-10,Central,B+,10,7,Medium
2024-07-10,Central,B-,15,12,Medium
2024-07-10,Central,AB+,26,13,High
2024-07-10,Central,AB-,38,37,Medium
2024-07-10,Central,O+,17,33,Low
2024-07-10,Central,O-,27,4,High
2024-07-11,North,A+,26,27,Low
2024-07-11,North,A-,32,9,High
2024-07-11,North,B+,37,28,Medium
2024-07-11,North,B-,18,13,Medium
2024-07-11,North,AB+,17,42,Low
2024-07-11,North,AB-,35,40,Low
2024-07-11,North,O+,9,17,Low
2024-07-11,North,O-,36,38,Low
2024-07-11,South,A+,34,27,Medium
2024-07-11,South,A-,25,44,Low
2024-07-11,South,B+,28,15,High
2024-07-11,South,B-,7,5,Medium
2024-07-11,South,AB+,33,15,High
2024-07-11,South,AB-,5,39,Low
2024-07-11,South,O+,27,4,High
2024-07-11,South,O-,28,44,Low
2024-07-11,East,A+,26,29,Low
2024-07-11,East,A-,5,23,Low
2024-07-11,East,B+,34,8,High
2024-07-11,East,B-,13,9,High
2024-07-11,East,AB+,38,38,Low
2024-07-11,East,AB-,12,40,Low
2024-07-11,East,O+,13,33,Low
2024-07-11,East,O-,36,38,Low
2024-07-11,West,A+,40,24,High
2024-07-11,West,A-,12,42,Low
2024-07-11,West,B+,7,43,Low
2024-07-11,West,B-,25,18,Medium
2024-07-11,West,AB+,24,37,Low
2024-07-11,West,AB-,32,21,High
2024-07-11,West,O+,7,9,Low
2024-07-11,West,O-,8,22,Low
2024-07-11,Central,A+,13,19,Low
2024-07-11,Central,A-,29,12,High
2024-07-11,Central,B+,22,24,Low
2024-07-11,Central,B-,31,7,High
2024-07-11,Central,AB+,38,26,High
2024-07-11,Central,AB-,9,34,Low
2024-07-11,Central,O+,24,22,Medium
2024-07-11,Central,O-,31,4,High
2024-07-12,North,A+,6,21,Low
2024-07-12,North,A-,25,14,High
2024-07-12,North,B+,10,11,Low
2024-07-12,North,B-,38,41,Low
2024-07-12,North,AB+,11,26,Low
2024-07-12,North,AB-,12,9,Medium
2024-07-12,North,O+,21,24,Low
2024-07-12,North,O-,25,10,High
2024-07-12,South,A+,16,39,Low
2024-07-12,South,A-,18,40,Low
2024-07-12,South,B+,10,17,Low
2024-07-12,South,B-,8,20,Low
2024-07-12,South,AB+,24,38,Low
2024-07-12,South,AB-,39,8,High
2024-07-12,South,O+,40,39,Medium
2024-07-12,South,O-,39,22,High
2024-07-12,East,A+,40,45,Low
2024-07-12,East,A-,24,9,High
2024-07-12,East,B+,30,5,High
2024-07-12,East,B-,24,29,Low
2024-07-12,East,AB+,10,45,Low
2024-07-12,East,AB-,26,20,Medium
2024-07-12,East,O+,8,11,Low
2024-07-12,East,O-,9,9,Low
2024-07-12,West,A+,5,9,Low
2024-07-12,West,A-,35,5,High
2024-07-12,West,B+,35,26,Medium
2024-07-12,West,B-,30,37,Low
2024-07-12,West,AB+,11,19,Low
2024-07-12,West,AB-,15,40,Low
2024-07-12,West,O+,40,18,High
2024-07-12,West,O-,10,24,Low
2024-07-12,Central,A+,15,14,Medium
2024-07-12,Central,A-,11,43,Low
2024-07-12,Central,B+,6,33,Low
2024-07-12,Central,B-,18,11,High
2024-07-12,Central,AB+,15,35,Low
2024-07-12,Central,AB-,20,29,Low
2024-07-12,Central,O+,5,36,Low
2024-07-12,Central,O-,22,39,Low
2024-07-13,North,A+,17,34,Low
2024-07-13,North,A-,40,18,High
2024-07-13,North,B+,8,30,Low
2024-07-13,North,B-,18,42,Low
2024-07-13,North,AB+,29,15,High
2024-07-13,North,AB-,38,21,High
2024-07-13,North,O+,27,11,High
2024-07-13,North,O-,30,40,Low
2024-07-13,South,A+,31,40,Low
2024-07-13,South,A-,23,20,Medium
2024-07-13,South,B+,20,42,Low
2024-07-13,South,B-,12,29,Low
2024-07-13,South,AB+,21,44,Low
2024-07-13,South,AB-,36,3,High
2024-07-13,South,O+,12,28,Low
2024-07-13,South,O-,17,19,Low
2024-07-13,East,A+,13,39,Low
2024-07-13,East,A-,16,44,Low
2024-07-13,East,B+,12,45,Low
2024-07-13,East,B-,20,11,High
2024-07-13,East,AB+,7,17,Low
2024-07-13,East,AB-,20,5,High
2024-07-13,East,O+,9,28,Low
2024-07-13,East,O-,13,16,Low
2024-07-13,West,A+,22,10,High
2024-07-13,West,A-,5,44,Low
2024-07-13,West,B+,18,10,High
2024-07-13,West,B-,5,29,Low
2024-07-13,West,AB+,11,24,Low
2024-07-13,West,AB-,18,31,Low
2024-07-13,West,O+,14,12,Medium
2024-07-13,West,O-,12,26,Low
2024-07-13,Central,A+,25,29,Low
2024-07-13,Central,A-,29,45,Low
2024-07-13,Central,B+,38,20,High
2024-07-13,Central,B-,33,45,Low
2024-07-13,Central,AB+,17,43,Low
2024-07-13,Central,AB-,14,16,Low
2024-07-13,Central,O+,29,25,Medium
2024-07-13,Central,O-,17,45,Low
2024-07-14,North,A+,20,34,Low
2024-07-14,North,A-,36,20,High
2024-07-14,North,B+,32,6,High
2024-07-14,North,B-,21,3,High
2024-07-14,North,AB+,32,32,Low
2024-07-14,North,AB-,15,6,High
2024-07-14,North,O+,8,32,Low
2024-07-14,North,O-,38,21,High
2024-07-14,South,A+,18,29,Low
2024-07-14,South,A-,12,21,Low
2024-07-14,South,B+,14,21,Low
2024-07-14,South,B-,22,14,High
2024-07-14,South,AB+,32,3,High
2024-07-14,South,AB-,35,36,Low
2024-07-14,South,O+,9,40,Low
2024-07-14,South,O-,34,25,Medium
2024-07-14,East,A+,24,44,Low
2024-07-14,East,A-,19,31,Low
2024-07-14,East,B+,17,20,Low
2024-07-14,East,B-,35,27,Medium
2024-07-14,East,AB+,22,13,High
2024-07-14,East,AB-,35,17,High
2024-07-14,East,O+,33,11,High
2024-07-14,East,O-,6,18,Low
2024-07-14,West,A+,36,27,Medium
2024-07-14,West,A-,19,38,Low
2024-07-14,West,B+,37,44,Low
2024-07-14,West,B-,14,10,Medium
2024-07-14,West,AB+,22,26,Low
2024-07-14,West,AB-,38,19,High
2024-07-14,West,O+,11,20,Low
2024-07-14,West,O-,38,22,High
2024-07-14,Central,A+,30,4,High
2024-07-14,Central,A-,9,39,Low
2024-07-14,Central,B+,11,18,Low
2024-07-14,Central,B-,23,19,Medium
2024-07-14,Central,AB+,20,45,Low
2024-07-14,Central,AB-,40,42,Low
2024-07-14,Central,O+,38,14,High
2024-07-14,Central,O-,36,36,Low
2024-07-15,North,A+,5,12,Low
2024-07-15,North,A-,6,23,Low
2024-07-15,North,B+,40,29,Medium
2024-07-15,North,B-,26,3,High
2024-07-15,North,AB+,35,15,High
2024-07-15,North,AB-,16,9,High
2024-07-15,North,O+,24,30,Low
2024-07-15,North,O-,21,20,Medium
2024-07-15,South,A+,17,43,Low
2024-07-15,South,A-,30,45,Low
2024-07-15,South,B+,27,9,High
2024-07-15,South,B-,29,33,Low
2024-07-15,South,AB+,17,18,Low
2024-07-15,South,AB-,25,5,High
2024-07-15,South,O+,26,25,Medium
2024-07-15,South,O-,35,18,High
2024-07-15,East,A+,39,24,High
2024-07-15,East,A-,36,17,High
2024-07-15,East,B+,32,38,Low
2024-07-15,East,B-,6,7,Low
2024-07-15,East,AB+,11,39,Low
2024-07-15,East,AB-,13,17,Low
2024-07-15,East,O+,31,5,High
2024-07-15,East,O-,18,32,Low
2024-07-15,West,A+,31,37,Low
2024-07-15,West,A-,9,9,Low
2024-07-15,West,B+,40,31,Medium
2024-07-15,West,B-,13,17,Low
2024-07-15,West,AB+,18,16,Medium
2024-07-15,West,AB-,28,9,High
2024-07-15,West,O+,7,19,Low
2024-07-15,West,O-,5,40,Low
2024-07-15,Central,A+,31,10,High
2024-07-15,Central,A-,22,44,Low
2024-07-15,Central,B+,33,16,High
2024-07-15,Central,B-,10,24,Low
2024-07-15,Central,AB+,20,42,Low
2024-07-15,Central,AB-,12,8,High
2024-07-15,Central,O+,21,41,Low
2024-07-15,Central,O-,39,43,Low
2024-07-16,North,A+,20,5,High
2024-07-16,North,A-,35,20,High
2024-07-16,North,B+,39,13,High
2024-07-16,North,B-,5,34,Low
2024-07-16,North,AB+,18,29,Low
2024-07-16,North,AB-,26,9,High
2024-07-16,North,O+,10,35,Low
2024-07-16,North,O-,19,39,Low
2024-07-16,South,A+,22,3,High
2024-07-16,South,A-,32,25,Medium
2024-07-16,South,B+,27,31,Low
2024-07-16,South,B-,40,13,High
2024-07-16,South,AB+,6,9,Low
2024-07-16,South,AB-,6,45,Low
2024-07-16,South,O+,22,15,High
2024-07-16,South,O-,16,13,Medium
2024-07-16,East,A+,19,5,High
2024-07-16,East,A-,16,15,Medium
2024-07-16,East,B+,18,15,Medium
2024-07-16,East,B-,13,21,Low
2024-07-16,East,AB+,34,6,High
2024-07-16,East,AB-,33,17,High
2024-07-16,East,O+,13,5,High
2024-07-16,East,O-,12,16,Low
2024-07-16,West,A+,28,43,Low
2024-07-16,West,A-,24,30,Low
2024-07-16,West,B+,14,7,High
2024-07-16,West,B-,15,33,Low
2024-07-16,West,AB+,29,3,High
2024-07-16,West,AB-,15,26,Low
2024-07-16,West,O+,7,37,Low
2024-07-16,West,O-,16,29,Low
2024-07-16,Central,A+,11,8,Medium
2024-07-16,Central,A-,15,16,Low
2024-07-16,Central,B+,9,12,Low
2024-07-16,Central,B-,31,9,High
2024-07-16,Central,AB+,32,17,High
2024-07-16,Central,AB-,15,20,Low
2024-07-16,Central,O+,38,38,Low
2024-07-16,Central,O-,38,40,Low
2024-07-17,North,A+,26,31,Low
2024-07-17,North,A-,15,41,Low
2024-07-17,North,B+,39,45,Low
2024-07-17,North,B-,18,31,Low
2024-07-17,North,AB+,32,14,High
2024-07-17,North,AB-,33,20,High
2024-07-17,North,O+,25,19,Medium
2024-07-17,North,O-,18,4,High
2024-07-17,South,A+,17,28,Low
2024-07-17,South,A-,23,27,Low
2024-07-17,South,B+,39,32,Medium
2024-07-17,South,B-,10,40,Low
2024-07-17,South,AB+,12,11,Medium
2024-07-17,South,AB-,8,17,Low
2024-07-17,South,O+,39,10,High
2024-07-17,South,O-,40,33,Medium
2024-07-17,East,A+,30,44,Low
2024-07-17,East,A-,13,6,High
2024-07-17,East,B+,38,14,High
2024-07-17,East,B-,39,17,High
2024-07-17,East,AB+,13,18,Low
2024-07-17,East,AB-,8,35,Low
2024-07-17,East,O+,39,7,High
2024-07-17,East,O-,20,37,Low
2024-07-17,West,A+,40,8,High
2024-07-17,West,A-,26,36,Low
2024-07-17,West,B+,39,8,High
2024-07-17,West,B-,21,19,Medium
2024-07-17,West,AB+,26,38,Low
2024-07-17,West,AB-,13,14,Low
2024-07-17,West,O+,7,30,Low
2024-07-17,West,O-,36,16,High
2024-07-17,Central,A+,13,17,Low
2024-07-17,Central,A-,10,36,Low
2024-07-17,Central,B+,14,42,Low
2024-07-17,Central,B-,33,7,High
2024-07-17,Central,AB+,32,43,Low
2024-07-17,Central,AB-,39,8,High
2024-07-17,Central,O+,25,32,Low
2024-07-17,Central,O-,15,20,Low
2024-07-18,North,A+,26,4,High
2024-07-18,North,A-,7,3,High
2024-07-18,North,B+,6,45,Low
2024-07-18,North,B-,6,4,High
2024-07-18,North,AB+,10,23,Low
2024-07-18,North,AB-,15,43,Low
2024-07-18,North,O+,10,8,Medium
2024-07-18,North,O-,17,33,Low
2024-07-18,South,A+,11,31,Low
2024-07-18,South,A-,39,44,Low
2024-07-18,South,B+,28,6,High
2024-07-18,South,B-,6,12,Low
2024-07-18,South,AB+,27,23,Medium
2024-07-18,South,AB-,29,10,High
2024-07-18,South,O+,37,44,Low
2024-07-18,South,O-,23,21,Medium
2024-07-18,East,A+,21,13,High
2024-07-18,East,A-,10,37,Low
2024-07-18,East,B+,14,41,Low
2024-07-18,East,B-,39,33,Medium
2024-07-18,East,AB+,23,34,Low
2024-07-18,East,AB-,38,7,High
2024-07-18,East,O+,14,14,Low
2024-07-18,East,O-,23,35,Low
2024-07-18,West,A+,7,23,Low
2024-07-18,West,A-,29,33,Low
2024-07-18,West,B+,7,35,Low
2024-07-18,West,B-,32,32,Low
2024-07-18,West,AB+,6,5,Medium
2024-07-18,West,AB-,8,3,High
2024-07-18,West,O+,21,18,Medium
2024-07-18,West,O-,29,25,Medium
2024-07-18,Central,A+,26,8,High
2024-07-18,Central,A-,28,36,Low
2024-07-18,Central,B+,22,36,Low
2024-07-18,Central,B-,14,28,Low
2024-07-18,Central,AB+,29,39,Low
2024-07-18,Central,AB-,12,18,Low
2024-07-18,Central,O+,31,12,High
2024-07-18,Central,O-,22,35,Low
2024-07-19,North,A+,19,23,Low
2024-07-19,North,A-,28,45,Low
2024-07-19,North,B+,8,26,Low
2024-07-19,North,B-,24,13,High
2024-07-19,North,AB+,29,5,High
2024-07-19,North,AB-,40,5,High
2024-07-19,North,O+,35,6,High
2024-07-19,North,O-,31,16,High
2024-07-19,South,A+,20,29,Low
2024-07-19,South,A-,40,32,Medium
2024-07-19,South,B+,27,4,High
2024-07-19,South,B-,38,14,High
2024-07-19,South,AB+,13,7,High
2024-07-19,South,AB-,8,20,Low
2024-07-19,South,O+,8,10,Low
2024-07-19,South,O-,30,19,High
2024-07-19,East,A+,38,10,High
2024-07-19,East,A-,40,36,Medium
2024-07-19,East,B+,5,19,Low
2024-07-19,East,B-,21,44,Low
2024-07-19,East,AB+,16,38,Low
2024-07-19,East,AB-,35,34,Medium
2024-07-19,East,O+,20,36,Low
2024-07-19,East,O-,17,27,Low
2024-07-19,West,A+,17,36,Low
2024-07-19,West,A-,9,28,Low
2024-07-19,West,B+,22,18,Medium
2024-07-19,West,B-,14,7,High
2024-07-19,West,AB+,14,28,Low
2024-07-19,West,AB-,23,13,High
